date,open,high,low,close
2026-06-17,951.42,952.84,943.26,947.2
2026-06-18,947.2,957.54,936.62,941.8
2026-06-22,920.18,926.66,915.0,921.02
2026-06-23,918.7,923.66,901.28,902.22
2026-06-24,902.12,910.3,890.38,900.2
2026-06-25,881.6,891.38,872.76,876.08
2026-06-26,883.9,890.82,876.76,887.4
2026-06-29,891.66,901.0,888.16,893.3
2026-06-30,890.0,891.36,867.76,885.56
2026-07-01,880.02,892.78,872.02,874.46
2026-07-02,885.0,904.08,882.7,895.08
2026-07-03,904.4,920.86,900.3,915.66
2026-07-06,916.4,922.82,910.66,912.12
2026-07-07,910.4,914.92,904.74,908.1
2026-07-08,916.06,918.0,901.0,907.14
2026-07-09,896.2,903.56,886.9,903.38
2026-07-10,904.44,909.6,901.94,902.34
2026-07-13,899.96,902.66,888.68,890.32
2026-07-14,892.02,892.22,876.04,884.54
2026-07-15,895.16,899.3,881.7,884.68
2026-07-16,891.66,893.0,881.78,883.74
2026-07-17,874.9,882.38,871.0,878.22
2026-07-20,871.92,884.0,870.38,878.86
2026-07-21,879.52,895.66,877.28,894.32
2026-07-22,890.0,909.56,888.2,903.82
2026-07-23,904.5,915.06,902.3,904.16
2026-07-24,894.0,894.0,883.44,886.44
2026-07-27,889.6,902.28,887.76,898.06
2026-07-28,895.56,897.34,884.3,887.5
2026-07-29,883.0,887.68,880.06,886.46
2026-07-30,882.2,897.14,876.74,883.5
2026-07-31,890.0,899.46,886.9,890.28
2026-08-03,886.98,890.08,880.1,888.72
2026-08-04,885.0,889.66,879.8,888.34
2026-08-05,892.38,912.48,887.96,912.28
2026-08-06,913.22,939.48,913.22,928.94
2026-08-07,928.26,939.0,923.08,938.74
2026-08-10,950.0,952.8,940.12,950.5
2026-08-11,944.48,967.12,942.52,952.24
2026-08-12,957.62,963.06,951.76,960.76
2026-08-13,966.64,967.96,952.38,955.28
2026-08-14,959.0,959.0,939.0,945.18
2026-08-17,952.42,961.6,951.6,957.96
2026-08-18,955.0,966.0,953.86,958.2
2026-08-19,957.2,959.9,943.0,947.3
2026-08-20,966.8,977.88,962.02,974.78
2026-08-21,970.76,990.74,970.08,989.32
2026-08-24,989.32,1011.54,989.32,1009.06
2026-08-25,1012.8,1017.6,1002.52,1006.6
2026-08-26,1006.58,1012.62,997.66,1005.2
2026-08-27,1000.0,1007.24,994.36,997.34
2026-08-28,994.76,1002.0,990.62,1001.56
2026-08-31,999.74,1006.24,955.42,964.3
2026-09-01,962.38,967.98,959.76,962.38
2026-09-02,946.1,951.96,932.52,940.62
2026-09-03,944.0,964.76,942.0,960.88
2026-09-04,975.9,979.7,967.64,968.48
2026-09-07,954.48,964.32,946.52,953.28
2026-09-08,953.9,963.68,953.46,955.7
2026-09-09,956.7,957.48,944.72,954.72
