date,open,high,low,close
2023-08-15,455.82,456.0,454.68,455.86
2023-08-16,456.02,457.34,455.9,457.1
2023-08-17,457.0,457.58,455.52,456.86
2023-08-18,456.6,457.0,454.8,455.1
2023-08-21,455.12,457.48,454.5,457.08
2023-08-22,456.98,456.98,455.4,456.5
2023-08-23,456.66,458.26,455.86,457.88
2023-08-24,458.26,460.62,457.94,460.04
2023-08-25,459.12,459.9,458.44,458.5
2023-08-28,459.06,459.48,457.4,458.62
2023-08-29,459.02,460.72,458.3,460.14
2023-08-30,459.5,462.02,459.48,461.48
2023-08-31,462.6,463.24,461.66,463.16
2023-09-01,461.82,462.86,461.1,462.46
2023-09-04,463.68,465.48,461.48,464.38
2023-09-05,463.96,465.46,463.12,464.98
2023-09-06,464.8,465.06,463.6,464.24
2023-09-07,463.98,464.72,463.38,464.12
2023-09-08,465.0,467.58,463.96,466.84
2023-09-11,466.22,467.94,465.88,466.54
2023-09-12,466.82,467.24,465.94,466.76
2023-09-13,465.52,468.74,465.5,467.66
2023-09-14,468.02,472.98,466.86,472.0
2023-09-15,471.9,480.26,466.96,469.72
2023-09-18,470.2,473.12,465.88,467.32
2023-09-19,467.32,470.36,466.48,469.8
2023-09-20,470.24,472.76,469.54,471.38
2023-09-21,471.5,473.0,470.16,470.88
2023-09-22,469.22,472.02,468.02,470.48
2023-09-25,470.88,471.78,469.62,471.48
2023-09-26,472.0,472.2,470.3,470.6
2023-09-27,470.2,470.7,465.16,466.9
2023-09-28,465.04,465.74,455.0,459.5
2023-10-09,454.0,456.0,451.74,454.8
2023-10-10,453.04,454.4,450.06,450.58
2023-10-11,450.7,451.44,449.32,450.4
2023-10-12,451.92,454.04,450.94,453.66
2023-10-13,453.64,455.28,452.5,454.92
2023-10-16,461.4,465.76,459.72,461.2
2023-10-17,462.02,463.42,461.6,463.4
2023-10-18,465.04,468.18,463.88,467.94
2023-10-19,470.0,472.18,468.2,471.26
2023-10-20,472.46,477.56,471.44,476.68
2023-10-23,475.78,479.44,473.56,476.0
2023-10-24,476.0,476.7,474.5,475.2
2023-10-25,473.52,475.36,472.22,473.92
2023-10-26,474.66,477.22,472.6,476.66
2023-10-27,475.46,477.58,474.24,476.98
2023-10-30,475.98,482.34,475.62,478.12
2023-10-31,478.36,480.12,478.12,478.94
2023-11-01,478.7,481.3,476.24,477.18
2023-11-02,478.78,479.56,477.06,478.72
2023-11-03,479.0,479.28,477.08,478.2
2023-11-06,480.5,480.5,475.44,475.96
2023-11-07,475.8,476.76,473.66,474.0
2023-11-08,471.5,473.28,470.38,471.84
2023-11-09,471.44,472.38,468.44,468.9
2023-11-10,468.48,472.38,467.84,471.36
2023-11-13,469.44,470.12,467.3,469.98
2023-11-14,468.86,471.7,468.34,471.52
2023-11-15,471.26,474.24,470.48,472.98
2023-11-16,473.38,473.38,471.04,471.86
2023-11-17,471.76,474.44,471.28,473.44
2023-11-20,472.22,472.96,467.94,468.0
2023-11-21,466.7,467.34,463.82,466.98
2023-11-22,466.64,469.7,465.48,466.1
2023-11-23,467.0,468.1,464.46,465.46
2023-11-24,465.08,465.96,464.86,465.9
2023-11-27,466.16,471.2,466.16,470.08
2023-11-28,470.86,472.12,469.74,471.6
2023-11-29,471.6,477.0,471.22,475.46
2023-11-30,475.16,476.48,474.72,475.72
2023-12-01,475.4,476.7,474.32,475.78
2023-12-04,475.2,486.48,474.46,481.62
2023-12-05,480.52,481.38,472.38,475.0
2023-12-06,473.74,474.7,471.38,474.08
2023-12-07,474.0,475.94,474.0,474.88
2023-12-08,475.28,476.58,473.28,475.2
2023-12-11,475.0,475.18,469.92,471.6
2023-12-12,470.78,470.78,467.7,469.9
2023-12-13,469.86,471.52,468.58,469.02
2023-12-14,469.72,477.94,468.74,476.2
2023-12-15,476.54,477.16,474.34,475.46
2023-12-18,476.52,476.6,473.0,474.9
2023-12-19,475.04,476.92,474.64,475.9
2023-12-20,476.3,477.86,475.56,476.92
2023-12-21,476.1,477.46,475.46,477.02
