date,open,high,low,close
2020-08-05,51380,51640,51240,51350
2020-08-06,51280,51890,51200,51400
2020-08-07,51470,51720,51020,51300
2020-08-10,51230,51290,49580,50230
2020-08-11,50980,51100,50310,50340
2020-08-12,50340,50690,49500,49870
2020-08-13,50310,50920,50020,50410
2020-08-14,50210,50220,49460,50100
2020-08-17,50410,50750,50040,50730
2020-08-18,50770,51370,50740,50830
2020-08-19,51400,52520,51250,52150
2020-08-20,52610,52740,51800,52040
2020-08-21,52160,52280,51570,51800
2020-08-24,51200,51560,51020,51540
2020-08-25,51450,51540,51030,51130
2020-08-26,51240,51490,51020,51440
2020-08-27,51650,51730,51380,51490
2020-08-28,51600,52030,51170,51990
2020-08-31,52000,52230,51810,51980
2020-09-01,52030,53050,52010,52990
2020-09-02,52700,52820,51700,52070
2020-09-03,51960,52170,51640,51760
2020-09-04,51620,51800,50850,51650
2020-09-07,51880,52840,51730,52240
2020-09-08,52530,52700,52320,52590
2020-09-09,52060,52300,51520,51830
2020-09-10,52100,52320,51630,51700
2020-09-11,51900,52190,51200,51680
2020-09-14,51890,52530,51700,52120
2020-09-15,52160,52320,51950,52160
2020-09-16,52200,52240,51570,51710
2020-09-17,51670,51840,51300,51330
2020-09-18,51500,52350,51330,52320
2020-09-21,52010,52780,51870,52160
2020-09-22,52210,52230,51100,51780
2020-09-23,52200,52240,50960,51460
2020-09-24,51020,51390,50430,50640
2020-09-25,50370,51170,49980,51040
2020-09-28,50800,51350,50470,51220
2020-09-29,51180,51450,50840,50940
2020-09-30,50670,51300,50600,50930
2020-10-09,51470,51680,51260,51440
2020-10-12,51630,51640,50820,51520
2020-10-13,51680,51870,51340,51360
2020-10-14,51300,51560,51140,51540
2020-10-15,51390,51430,51080,51260
2020-10-16,51140,51800,51010,51470
2020-10-19,51390,51580,51140,51170
2020-10-20,51600,51600,51220,51380
2020-10-21,51800,52500,51700,52150
2020-10-22,52360,52780,52150,52280
2020-10-23,52080,52370,51830,51950
2020-10-26,52110,52130,51780,51810
2020-10-27,51480,51710,51380,51650
2020-10-28,51670,51880,51450,51840
2020-10-29,51240,51600,51150,51470
2020-10-30,51150,51480,50830,50940
2020-11-02,51050,51300,50720,51070
2020-11-03,51150,51810,51150,51800
2020-11-04,51810,51960,51420,51610
2020-11-05,51450,51750,51320,51420
2020-11-06,51450,51680,51340,51430
2020-11-09,51890,52240,51780,51840
2020-11-10,52380,52610,51570,51590
2020-11-11,51510,52030,51410,51960
2020-11-12,51910,51930,51560,51800
2020-11-13,51910,52220,51810,52180
2020-11-16,52110,53800,52110,53640
2020-11-17,53520,53580,52670,52850
2020-11-18,52720,52990,52240,52950
2020-11-19,52850,53140,52580,52730
2020-11-20,52700,53540,52530,53520
2020-11-23,53850,54540,53700,53970
2020-11-24,53800,54850,53620,54770
2020-11-25,54880,55100,54410,54550
2020-11-26,54410,55390,54390,55310
2020-11-27,55160,56180,55090,56120
2020-11-30,56150,57790,56060,57680
2020-12-01,57620,57980,56620,57040
2020-12-02,57190,57810,56850,57200
2020-12-03,56850,57330,56500,56870
2020-12-04,57150,57620,56710,57450
2020-12-07,57250,57850,56960,57030
2020-12-08,56980,57310,56800,56930
2020-12-09,56760,57480,56670,57250
2020-12-10,57160,57470,56790,57450
2020-12-11,57410,59210,57110,57830
2020-12-14,57650,58050,57220,57850
2020-12-15,57770,57870,57350,57700
2020-12-16,57730,58190,57510,57850
2020-12-17,58020,58680,57860,58620
2020-12-18,58630,59500,58530,59260
2020-12-21,59280,59640,58800,59280
2020-12-22,58640,58970,57880,57900
2020-12-23,58000,58080,57140,57850
2020-12-24,57960,58480,57930,58130
2020-12-25,58040,58660,57770,58560
2020-12-28,58500,59210,58300,58770
2020-12-29,58790,59000,58020,58180
2020-12-30,58300,58680,58060,58480
2020-12-31,58180,58340,57630,57750
2021-01-04,57750,58300,57680,58160
2021-01-05,58220,58550,57710,58110
2021-01-06,58160,59280,58090,59030
2021-01-07,59330,59550,58720,59380
2021-01-08,59190,60680,59000,60310
2021-01-11,60060,60220,58540,58580
2021-01-12,58620,58870,57960,58710
2021-01-13,58780,59100,58580,58780
2021-01-14,58650,58970,58450,58740
2021-01-15,58910,59750,58650,58690
2021-01-18,58730,59430,58320,59280
2021-01-19,59130,59190,58670,58890
2021-01-20,59060,59460,58710,59120
2021-01-21,59000,59490,58720,59340
2021-01-22,59340,59630,58640,58810
2021-01-25,58300,59250,58170,59090
2021-01-26,58940,59090,58400,58470
2021-01-27,58760,59140,58570,58720
2021-01-28,58320,58580,57620,57760
2021-01-29,57690,58460,57410,57550
2021-02-01,57870,58350,57280,57910
2021-02-02,57790,57910,57260,57300
2021-02-03,57170,57480,56860,57000
2021-02-04,57400,57950,57230,57820
2021-02-05,57720,58240,57540,58210
2021-02-08,58430,59030,58120,58790
2021-02-09,58790,59720,58780,59570
2021-02-10,59610,60830,59420,60800
2021-02-18,61820,63290,61600,63210
2021-02-19,63390,64470,63000,64320
2021-02-22,64460,67370,64370,67370
2021-02-23,66750,68790,66420,67950
2021-02-24,67550,68880,66560,67910
2021-02-25,68390,70740,67900,70150
2021-02-26,70080,70440,67940,67950
2021-03-01,67420,68110,66860,67450
2021-03-02,67410,67610,65730,66780
2021-03-03,67650,68400,67250,67810
2021-03-04,67630,67630,66430,66460
2021-03-05,65130,66400,64210,65920
2021-03-08,66330,67330,65660,65770
2021-03-09,66200,67460,65710,66000
2021-03-10,66130,66280,65070,65400
2021-03-11,65960,67770,65410,67360
2021-03-12,67260,67470,66590,66920
2021-03-15,66920,68230,66860,67520
2021-03-16,67680,67780,66690,66740
2021-03-17,66490,67110,66180,66940
2021-03-18,66920,67700,66660,66920
2021-03-19,66980,67390,65510,66020
2021-03-22,66510,67440,66220,66800
2021-03-23,67020,67720,66380,67040
2021-03-24,66750,66910,66080,66480
2021-03-25,66690,66980,65480,65560
2021-03-26,65210,66390,64930,66170
2021-03-29,66280,66900,66070,66340
2021-03-30,66420,66620,65860,65880
2021-03-31,65860,65930,65190,65600
2021-04-01,65750,65890,65030,65090
2021-04-02,65390,67260,65340,67090
2021-04-06,67480,67670,66850,67010
2021-04-07,67010,67410,66750,66900
2021-04-08,66590,67210,66310,66850
2021-04-09,66860,67290,66550,66720
2021-04-12,66870,66940,65650,65690
2021-04-13,65900,66160,65620,65870
2021-04-14,66280,66410,66020,66190
2021-04-15,66840,68180,66680,68040
2021-04-16,68130,69500,68060,68540
2021-04-19,69000,69820,67880,69660
2021-04-20,69660,69750,69000,69450
2021-04-21,69270,69590,68450,68720
2021-04-22,68830,69720,68740,69140
2021-04-23,69320,69740,68850,69440
2021-04-26,69750,71130,69550,70980
2021-04-27,71150,72820,71030,72480
2021-04-28,72150,72380,71060,71340
2021-04-29,71820,72960,71510,72380
2021-04-30,72600,73060,71250,71890
2021-05-06,72210,73320,72180,73240
2021-05-07,73580,74950,73430,74900
2021-05-10,75300,78270,75080,77720
2021-05-11,77400,77430,74800,76000
2021-05-12,76000,77150,75670,77090
2021-05-13,76240,76720,75390,75970
2021-05-14,75420,75740,73530,74560
2021-05-17,74360,75290,74200,74750
2021-05-18,74680,76210,74560,76100
2021-05-19,75740,75900,74070,74090
2021-05-20,73420,73860,72150,73450
2021-05-21,73600,73720,71760,72160
2021-05-24,72800,72950,71010,71640
2021-05-25,71780,72960,71710,72230
2021-05-26,71850,72240,71510,71780
2021-05-27,71860,72350,71280,71940
2021-05-28,71970,74480,71970,73350
2021-05-31,73040,74550,72770,73950
2021-06-01,73980,74350,73590,74160
2021-06-02,73700,74750,73520,73680
2021-06-03,73380,73500,72610,73020
2021-06-04,71500,71750,70470,70910
2021-06-07,71920,72130,71190,71390
2021-06-08,71270,71830,71100,71420
2021-06-09,70990,72380,70870,71510
2021-06-10,71400,71880,71050,71290
2021-06-11,71070,71830,70610,71770
2021-06-15,71520,71560,69500,70230
2021-06-16,69110,69490,68380,68450
2021-06-17,68950,69830,68450,68800
2021-06-18,68620,68960,66960,67260
2021-06-21,67150,67370,66350,66350
2021-06-22,66420,67620,66390,67350
2021-06-23,67350,68510,67270,68480
2021-06-24,68860,69660,68300,68480
2021-06-25,68700,69340,68580,68700
2021-06-28,68580,68930,68150,68630
2021-06-29,68650,68820,67720,68150
2021-06-30,67940,68610,67840,68390
2021-07-01,68630,69310,68140,68260
2021-07-02,68630,68940,67810,68260
2021-07-05,68430,69780,68210,69520
2021-07-06,69260,70230,69200,70100
2021-07-07,69720,69810,67900,69110
2021-07-08,69280,69550,68590,68740
2021-07-09,68360,69240,68170,68920
2021-07-12,69600,69980,68850,68980
2021-07-13,68790,69460,68750,69200
2021-07-14,68490,69030,68280,68870
2021-07-15,68730,69100,68060,68800
2021-07-16,68780,69550,68670,69340
2021-07-19,69300,69480,68620,68740
2021-07-20,67450,68370,67400,68130
2021-07-21,67880,68690,67810,68020
2021-07-22,68300,69050,68210,68960
2021-07-23,69130,70000,68930,69670
2021-07-26,70040,71150,69630,70770
2021-07-27,71030,72740,70990,71770
2021-07-28,72110,72410,71690,71850
2021-07-29,71750,71910,71110,71610
2021-07-30,71700,72120,71290,71820
2021-08-02,71960,72460,70830,71480
2021-08-03,71680,71690,70440,70450
2021-08-04,69860,70350,69500,70120
2021-08-05,69520,69860,69220,69220
2021-08-06,69250,70430,69250,70330
2021-08-09,70160,70490,69140,69470
2021-08-10,68540,69770,68500,69550
2021-08-11,69500,70420,69370,69770
2021-08-12,69870,70660,69850,70410
2021-08-13,70180,70220,69540,69970
2021-08-16,70060,70910,69660,69660
2021-08-17,69820,70050,69500,69710
2021-08-18,68910,69270,68550,68720
2021-08-19,68320,68500,66710,66790
2021-08-20,66030,67620,66000,67200
2021-08-23,66820,68130,66820,67620
2021-08-24,68550,68760,68210,68560
2021-08-25,69080,69590,68900,69100
2021-08-26,69500,69600,68560,68590
2021-08-27,68910,69190,68620,69130
2021-08-30,69200,70280,69190,70130
2021-08-31,70450,70600,69750,70100
2021-09-01,70200,70290,68860,68900
2021-09-02,68860,69230,68510,69020
2021-09-03,68720,69560,68660,69090
2021-09-06,69250,69770,69050,69510
2021-09-07,69550,69710,68870,69070
2021-09-08,69060,69220,68680,68680
2021-09-09,68680,69610,68270,69300
2021-09-10,69210,70240,69160,70080
2021-09-13,70500,71900,70380,71480
2021-09-14,71480,71480,69800,69840
2021-09-15,69810,70230,69360,69810
2021-09-16,69970,70860,69530,69650
2021-09-17,69450,69730,69080,69270
2021-09-22,67650,69110,67550,68780
2021-09-23,69160,69300,68510,68660
2021-09-24,68780,69500,68540,69250
2021-09-27,69050,69900,68900,69340
2021-09-28,69090,69550,69050,69230
2021-09-29,69110,69210,68290,68360
2021-09-30,68490,68700,67890,67950
2021-10-08,68970,69700,68820,68840
2021-10-11,68950,70350,68930,70260
2021-10-12,70280,71140,69400,69680
2021-10-13,70310,70740,69480,70100
2021-10-14,70680,73630,70480,72480
2021-10-15,72620,74340,72620,73820
2021-10-18,75010,76700,74480,76270
2021-10-19,75510,76170,74510,75810
2021-10-20,75490,75490,72480,73380
2021-10-21,73410,74960,72510,72890
2021-10-22,72580,72940,71370,72390
2021-10-25,71900,72460,70820,72110
2021-10-26,71900,72500,71580,72000
2021-10-27,71990,72290,70560,70560
2021-10-28,70300,71530,69660,71110
2021-10-29,70800,71300,70150,70540
2021-11-01,70200,70770,69720,70140
2021-11-02,70140,70990,69380,69660
2021-11-03,70200,71470,69750,71350
2021-11-04,71000,71100,69610,70150
2021-11-05,70630,70680,68770,69590
2021-11-08,69400,70650,69340,70000
2021-11-09,70220,70880,70030,70550
2021-11-10,70950,70960,69720,70330
2021-11-11,70210,70720,69580,70420
2021-11-12,70650,71170,70430,70570
2021-11-15,70570,71500,70400,70830
2021-11-16,71030,71220,70210,70360
2021-11-17,70640,70700,69800,70140
2021-11-18,69720,70060,68800,68910
2021-11-19,69210,71020,68670,70960
2021-11-22,70050,70960,69950,70180
2021-11-23,70370,71620,70150,70740
2021-11-24,71060,71580,70770,71220
2021-11-25,71620,72260,71580,71970
2021-11-26,72140,72140,70410,70560
2021-11-29,69800,70460,69330,70230
2021-11-30,70410,70530,69170,69450
2021-12-01,69710,69860,69020,69650
2021-12-02,69500,69600,68620,68650
2021-12-03,68830,69850,68650,69460
2021-12-06,69390,69790,68910,69080
2021-12-07,69460,69770,69320,69420
2021-12-08,70160,70240,69390,69570
2021-12-09,69510,70130,69290,69710
2021-12-10,69360,69570,69180,69530
2021-12-13,69560,69660,69230,69570
2021-12-14,69270,69350,68510,68910
2021-12-15,69100,69150,68000,68000
2021-12-16,67860,68760,67040,68590
2021-12-17,69160,69560,69010,69370
2021-12-20,69210,69460,68500,68630
2021-12-21,68690,69300,68610,69230
2021-12-22,69340,69800,69170,69690
2021-12-23,69940,70200,69790,70180
2021-12-24,69800,70200,69470,69750
2021-12-27,69770,69970,69490,69530
2021-12-28,69810,70870,69700,70470
2021-12-29,70650,70780,69770,70200
2021-12-30,69940,70240,69850,69950
2021-12-31,70200,70550,69770,70380
2022-01-04,70510,70550,69580,69730
2022-01-05,69740,70770,69690,70110
2022-01-06,70310,70390,69440,69490
2022-01-07,69400,69800,69000,69520
2022-01-10,69470,69980,69410,69780
2022-01-11,69780,69950,69100,69720
2022-01-12,69910,71330,69610,71170
2022-01-13,71860,72500,71260,71440
2022-01-14,71900,72040,71000,71460
2022-01-17,71190,71190,69860,70170
2022-01-18,69820,70270,69730,70100
2022-01-19,69880,70230,69670,70020
2022-01-20,70490,71360,70380,71180
2022-01-21,71190,71880,70790,71290
2022-01-24,71280,71990,70410,70480
2022-01-25,70020,70140,69520,69570
2022-01-26,69570,70780,69360,70730
2022-01-27,70910,71230,69770,69780
2022-01-28,70500,70970,70030,70290
2022-02-07,71000,71180,70290,70430
2022-02-08,70630,70780,70200,70590
2022-02-09,70060,70590,69770,70450
2022-02-10,70840,73040,70760,73030
2022-02-11,73320,73650,71140,71480
2022-02-14,71650,71860,70580,71360
2022-02-15,71070,71300,70540,71060
2022-02-16,71410,71630,70970,71510
2022-02-17,71550,71660,71030,71160
2022-02-18,71250,72070,71110,71890
2022-02-21,71510,71980,71230,71460
2022-02-22,71150,71320,70960,71030
2022-02-23,71440,71500,71060,71300
2022-02-24,71320,71380,70520,70970
2022-02-25,71360,71640,70550,70690
2022-02-28,70660,71110,70530,70990
2022-03-01,70920,71150,70660,71050
2022-03-02,71150,71790,71120,71520
2022-03-03,73000,73120,71820,73010
2022-03-04,73000,73240,72240,72890
2022-03-07,72800,75610,72660,74980
2022-03-08,74900,77270,70560,74000
2022-03-09,71880,73250,71880,72720
2022-03-10,72000,72460,71440,71940
2022-03-11,72300,72460,71830,72150
2022-03-14,72390,72410,71750,71780
2022-03-15,71260,71800,71260,71360
2022-03-16,71200,72260,71150,72090
2022-03-17,72120,72570,72000,72250
2022-03-18,72560,73310,72450,72830
2022-03-21,72800,73780,72630,72880
2022-03-22,73010,73320,72880,73120
2022-03-23,73660,73670,72820,73180
2022-03-24,73500,73950,73380,73580
2022-03-25,73600,73920,73300,73560
2022-03-28,73500,73500,72700,72940
2022-03-29,73250,73830,73130,73570
2022-03-30,73270,74310,73120,74210
2022-03-31,73710,73870,73280,73320
2022-04-01,73540,73700,73030,73160
2022-04-06,73980,73990,73510,73720
2022-04-07,73720,73950,73350,73410
2022-04-08,73280,73930,73180,73760
2022-04-11,73690,73760,73160,73230
2022-04-12,73200,73450,72930,73350
2022-04-13,73300,74450,73240,74030
2022-04-14,73790,74270,73620,74180
2022-04-15,73820,75100,73780,74970
2022-04-18,74890,75320,74650,74760
2022-04-19,74910,75500,74800,75040
2022-04-20,74760,74770,74320,74480
2022-04-21,74140,74750,74140,74480
2022-04-22,74800,75200,74690,75010
2022-04-25,74900,75190,73660,73660
2022-04-26,73170,73750,72500,73260
2022-04-27,72990,73560,72910,73320
2022-04-28,73100,73540,72870,73320
2022-04-29,73320,73960,72940,73600
2022-05-05,72940,73440,72710,72760
2022-05-06,72380,72560,71820,72050
2022-05-09,71900,72040,71430,71440
2022-05-10,70920,71950,70870,71720
2022-05-11,71660,71830,70810,71580
2022-05-12,71470,71940,70850,70880
2022-05-13,70300,71130,70060,71060
2022-05-16,70580,71780,70360,71270
2022-05-17,71750,71880,71320,71790
2022-05-18,72060,72120,71310,71340
2022-05-19,71400,71620,71000,71530
2022-05-20,71540,72020,71540,71900
2022-05-23,71960,72260,71670,72050
2022-05-24,72260,72260,71670,71770
2022-05-25,71580,71950,71550,71810
2022-05-26,71150,71410,70960,71080
2022-05-27,71380,72150,71300,71900
2022-05-30,71790,72230,71750,71950
2022-05-31,72010,72290,71870,72120
2022-06-01,71970,72000,71400,71600
2022-06-02,72020,72200,71760,72130
2022-06-06,73020,73120,72510,72680
2022-06-07,72930,72930,72410,72460
2022-06-08,72350,72920,72320,72790
2022-06-09,72800,73050,72700,72810
2022-06-10,72650,72700,72380,72650
2022-06-13,72300,72470,71610,71720
2022-06-14,71320,71680,71110,71570
2022-06-15,71270,71350,70660,70670
2022-06-16,70870,71180,70530,70540
2022-06-17,69820,69940,69150,69740
2022-06-20,69450,69450,68000,68000
2022-06-21,67990,68700,67680,68030
2022-06-22,68400,68980,67030,67060
2022-06-23,66780,67300,65590,66380
2022-06-24,65390,65690,63350,63440
2022-06-27,63300,64680,61620,63750
2022-06-28,63760,64910,63470,64890
2022-06-29,64800,64880,62960,63470
2022-06-30,64440,64680,63690,63850
2022-07-01,63150,63380,61420,61630
2022-07-04,61400,61880,60630,60660
2022-07-05,61090,61480,60070,60110
2022-07-06,59490,59500,55510,57620
2022-07-07,58000,59550,57160,58640
2022-07-08,59850,60540,58750,58960
2022-07-11,59050,59780,57870,58480
2022-07-12,58550,58630,57250,57320
2022-07-13,56960,56980,55350,56030
2022-07-14,55530,56690,54750,55450
2022-07-15,55400,55400,53400,53480
2022-07-18,54200,56460,54020,56390
2022-07-19,56430,57430,55710,56030
2022-07-20,56100,57340,55360,56840
2022-07-21,56850,57300,55940,56180
2022-07-22,56180,57080,55740,56930
2022-07-25,56880,57990,56810,57220
2022-07-26,57290,59040,57290,58890
2022-07-27,58730,58840,57720,58390
2022-07-28,58280,60060,57960,59990
2022-07-29,59610,60170,59230,60100
2022-08-01,60180,61260,59920,60840
2022-08-02,61020,61250,59120,60250
2022-08-03,60450,60700,59510,59780
2022-08-04,60050,60170,58730,58750
2022-08-05,59100,60560,58540,60310
2022-08-08,60080,61200,59710,60930
2022-08-09,60880,61700,60680,61220
2022-08-10,61390,61890,60760,61040
2022-08-11,61960,62790,61600,62690
2022-08-12,62800,63010,62420,62930
2022-08-15,62390,62440,61240,61480
2022-08-16,61040,62460,60830,62040
2022-08-17,62110,62410,61770,61960
2022-08-18,61770,61900,61150,61170
2022-08-19,62100,62610,61890,61980
2022-08-22,62500,63400,62350,62770
2022-08-23,62560,63270,62340,63040
2022-08-24,63400,63720,63040,63420
2022-08-25,62720,62850,62400,62780
2022-08-26,63030,63730,62910,63690
2022-08-29,64210,64560,62280,62550
2022-08-30,62700,62840,61990,62200
2022-08-31,61840,62340,61580,62060
2022-09-01,60900,61520,60350,60680
2022-09-02,60530,60530,59300,59540
2022-09-05,59700,60670,59450,60580
2022-09-06,60380,61650,60360,61630
2022-09-07,61380,61500,60390,60550
2022-09-08,60890,61360,60490,61150
2022-09-09,61450,63100,61290,63070
2022-09-13,63170,63560,62880,63190
2022-09-14,62920,63050,62120,62280
2022-09-15,62280,62790,61870,62220
2022-09-16,62010,62320,61810,61950
2022-09-19,62110,63200,62050,62280
2022-09-20,62020,62930,61960,62600
2022-09-21,62400,62970,62260,62760
2022-09-22,62290,62850,61890,62430
2022-09-23,62990,63000,62090,62180
2022-09-26,61180,61510,60620,60700
2022-09-27,61100,61610,60750,61280
2022-09-28,60700,60770,59860,60020
2022-09-29,60540,61210,60340,60870
2022-09-30,61280,61410,60630,61320
2022-10-10,61070,61630,61050,61260
2022-10-11,62000,62730,61870,62360
2022-10-12,62510,62820,62020,62720
2022-10-13,62530,62630,62160,62340
2022-10-14,62050,63740,61880,63700
2022-10-17,63700,63760,62840,63080
2022-10-18,63340,63450,62600,62650
2022-10-19,62460,62540,61950,62120
2022-10-20,62230,62490,61980,62270
2022-10-21,62750,63400,62590,62820
2022-10-24,62820,64210,62680,63810
2022-10-25,62980,63190,62700,63060
2022-10-26,62510,63110,62510,62750
2022-10-27,63200,63730,63140,63450
2022-10-28,63630,64160,62740,62830
2022-10-31,62730,62960,61850,62060
2022-11-01,61800,63510,61760,63350
2022-11-02,63660,63950,63120,63570
2022-11-03,63400,63630,63150,63350
2022-11-04,62810,64520,62720,64250
2022-11-07,65500,66420,64970,65730
2022-11-08,65330,65850,64950,65780
2022-11-09,65900,66740,65820,66580
2022-11-10,66200,67230,66130,66750
2022-11-11,66550,68420,66460,67630
2022-11-14,67670,68330,66660,67010
2022-11-15,66670,67240,66440,67190
2022-11-16,66870,67120,66340,66710
2022-11-17,66710,66750,66000,66510
2022-11-18,66210,66290,65650,65740
2022-11-21,65510,65580,64730,65030
2022-11-22,64640,64820,64260,64410
2022-11-23,65020,65350,64590,64890
2022-11-24,64670,65260,64650,65110
2022-11-25,64850,65280,64730,65170
2022-11-28,65360,65620,64000,64130
2022-11-29,64650,65360,64470,65080
2022-11-30,65080,65200,64550,64680
2022-12-01,65620,66050,65150,65890
2022-12-02,65520,66300,65520,66240
2022-12-05,65950,66860,65590,66260
2022-12-06,66190,66280,65550,65770
2022-12-07,65890,66570,65300,65440
2022-12-08,65670,66520,65500,66360
2022-12-09,66660,67160,66350,67120
2022-12-12,66590,66730,65890,66030
2022-12-13,66030,66210,65530,66070
2022-12-14,66340,67000,66180,66510
2022-12-15,66160,66340,65830,65980
2022-12-16,66040,66060,65060,65260
2022-12-19,65050,65950,64910,65110
2022-12-20,65410,65650,64600,65060
2022-12-21,65160,65920,65140,65760
2022-12-22,65760,66300,65640,65820
2022-12-23,65710,65790,65330,65450
2022-12-26,65450,66120,65330,66040
2022-12-27,65850,66660,65850,66420
2022-12-28,66810,66820,66190,66440
2022-12-29,66440,66500,66170,66430
2022-12-30,66180,66320,65970,66260
2023-01-03,66160,66250,65310,65790
2023-01-04,65580,65780,64520,64560
2023-01-05,63940,64460,63850,64290
2023-01-06,65160,65340,64950,65240
2023-01-09,64860,66260,64650,66090
2023-01-10,66370,66860,66290,66590
2023-01-11,66860,68020,66700,68000
