date,open,high,low,close
2023-07-17,7536,7624,7412,7564
2023-07-18,7592,7694,7542,7558
2023-07-19,7580,7696,7552,7668
2023-07-20,7718,7798,7688,7756
2023-07-21,7786,7808,7654,7662
2023-07-24,7652,7652,7510,7528
2023-07-25,7716,7776,7616,7680
2023-07-26,7656,7850,7636,7824
2023-07-27,7770,7860,7708,7736
2023-07-28,7738,7758,7566,7654
2023-07-31,7648,7668,7430,7466
2023-08-01,7448,7598,7428,7588
2023-08-02,7570,7680,7504,7664
2023-08-03,7630,7664,7420,7442
2023-08-04,7460,7616,7416,7530
2023-08-07,7530,7666,7450,7470
2023-08-08,7412,7464,7288,7338
2023-08-09,7290,7464,7268,7448
2023-08-10,7480,7530,7402,7458
2023-08-11,7428,7496,7344,7392
2023-08-14,7402,7508,7344,7388
2023-08-15,7280,7544,7234,7520
2023-08-16,7504,7574,7484,7526
2023-08-17,7568,7606,7504,7594
2023-08-18,7620,7676,7600,7614
2023-08-21,7582,7768,7550,7670
2023-08-22,7686,7694,7532,7612
2023-08-23,7592,7666,7476,7574
2023-08-24,7560,7754,7528,7630
2023-08-25,7616,7784,7606,7752
2023-08-28,7800,7922,7670,7722
2023-08-29,7730,7852,7676,7764
2023-08-30,7764,7882,7764,7804
2023-08-31,7870,7966,7830,7896
2023-09-01,7918,7980,7832,7952
2023-09-04,7970,7984,7708,7750
2023-09-05,7758,7786,7684,7716
2023-09-06,7726,7816,7662,7690
2023-09-07,7700,7732,7558,7582
2023-09-08,7580,7600,7480,7560
2023-09-11,7600,7680,7408,7446
2023-09-12,7420,7488,7402,7436
2023-09-13,7436,7504,7352,7368
2023-09-14,7408,7498,7358,7472
2023-09-15,7480,7576,7448,7478
2023-09-18,7468,7468,7296,7382
2023-09-19,7350,7358,7254,7266
2023-09-20,7310,7368,7264,7330
2023-09-21,7322,7338,7152,7156
2023-09-22,7178,7250,7168,7242
2023-09-25,7272,7346,7176,7214
2023-09-26,7228,7298,7190,7230
2023-09-27,7242,7330,7214,7320
2023-09-28,7336,7472,7320,7468
2023-10-09,7310,7324,7130,7172
2023-10-10,7146,7190,6982,7076
2023-10-11,7076,7158,7032,7086
2023-10-12,7044,7148,7010,7144
2023-10-13,7176,7280,7116,7272
2023-10-16,7312,7388,7282,7320
2023-10-17,7346,7364,7282,7318
2023-10-18,7318,7422,7304,7362
2023-10-19,7378,7412,7314,7334
2023-10-20,7300,7328,7190,7228
2023-10-23,7246,7266,7140,7170
2023-10-24,7184,7188,7032,7080
2023-10-25,7086,7112,7006,7016
2023-10-26,7040,7258,7032,7256
2023-10-27,7248,7270,7146,7260
2023-10-30,7280,7312,7236,7252
2023-10-31,7240,7250,7052,7098
2023-11-01,7110,7166,7058,7146
2023-11-02,7146,7338,7066,7320
2023-11-03,7328,7378,7296,7350
2023-11-06,7360,7382,7266,7350
2023-11-07,7358,7458,7316,7320
2023-11-08,7296,7414,7280,7384
2023-11-09,7350,7384,7202,7280
2023-11-10,7284,7476,7268,7398
2023-11-13,7410,7450,7324,7374
2023-11-14,7358,7496,7278,7484
2023-11-15,7502,7636,7496,7634
2023-11-16,7638,7664,7550,7600
2023-11-17,7590,7610,7418,7490
2023-11-20,7508,7514,7406,7452
2023-11-21,7460,7572,7384,7418
2023-11-22,7428,7564,7368,7558
2023-11-23,7510,7524,7384,7444
2023-11-24,7430,7430,7314,7338
2023-11-27,7310,7414,7252,7410
2023-11-28,7410,7460,7362,7372
2023-11-29,7372,7434,7238,7248
2023-11-30,7270,7352,7260,7336
2023-12-01,7336,7380,7166,7188
2023-12-04,7218,7268,7150,7208
2023-12-05,7208,7224,7092,7112
2023-12-06,7112,7114,6896,6930
2023-12-07,6950,6952,6732,6916
2023-12-08,6940,7104,6930,7092
2023-12-11,7072,7134,6992,7116
2023-12-12,7120,7144,7070,7136
2023-12-13,7180,7190,7056,7076
2023-12-14,7080,7132,7056,7070
2023-12-15,7104,7192,7042,7070
2023-12-18,7090,7164,6996,7164
2023-12-19,7158,7200,7112,7152
2023-12-20,7134,7220,7132,7164
2023-12-21,7186,7260,7098,7168
2023-12-22,7140,7148,6960,7126
2023-12-25,7128,7168,6968,7140
2023-12-26,7148,7210,7134,7186
2023-12-27,7220,7294,7200,7284
2023-12-28,7248,7272,7202,7234
2023-12-29,7230,7242,7082,7086
2024-01-02,7100,7142,7020,7062
2024-01-03,7060,7074,6922,6952
2024-01-04,6976,7020,6950,6984
2024-01-05,6988,7066,6930,7022
2024-01-08,7052,7090,6982,7006
2024-01-09,6980,7076,6898,7054
2024-01-10,7100,7260,7072,7226
2024-01-11,7206,7292,7188,7256
2024-01-12,7260,7344,7222,7338
2024-01-15,7368,7384,7240,7300
2024-01-16,7280,7390,7270,7384
2024-01-17,7384,7444,7276,7298
2024-01-18,7286,7416,7264,7412
2024-01-19,7428,7532,7402,7520
2024-01-22,7532,7564,7446,7474
2024-01-23,7458,7542,7422,7432
2024-01-24,7432,7520,7410,7498
2024-01-25,7502,7574,7484,7532
2024-01-26,7532,7598,7450,7544
2024-01-29,7566,7568,7402,7412
2024-01-30,7408,7420,7184,7196
2024-01-31,7186,7274,7100,7138
